text,date,user,sentiment,query,true_label,predicted_label,confidence,is_correct,true_label_name,predicted_label_name
oh no lol just two one is orange and white and then i have the gray one i posted a pic on tumblr today,Sun May 17 21:27:34 PDT 2009,NinjaPixie83,2,NO_QUERY,2,2,0.6281556,1,positive,positive
oh no i want it to stay summer forever,Wed Jun 17 08:36:38 PDT 2009,Euranator,0,NO_QUERY,0,0,0.8816658,1,negative,negative
finally finishes her lotf paragraph all inspiration is gone,Sun May 10 20:36:54 PDT 2009,joywang_,0,NO_QUERY,0,0,0.8214157,1,negative,negative
this afternoon were going to see hannah montana the movie again i like and her hair,Sat May 30 03:11:49 PDT 2009,Kera_xx,2,NO_QUERY,2,2,0.8986723,1,positive,positive
grandpa is back in the hospital,Sat May 30 09:01:09 PDT 2009,mizkellie,0,NO_QUERY,0,0,0.829917,1,negative,negative
thats fine with me,Fri May 29 21:27:20 PDT 2009,calyndra,2,NO_QUERY,2,2,0.88682455,1,positive,positive
heck it would still be awesome in d,Sun May 31 16:21:47 PDT 2009,neonzebra,2,NO_QUERY,2,2,0.75913286,1,positive,positive
omniaaaa i said no to the crackberrryyy time to depart with my flip phone,Tue Apr 07 01:24:46 PDT 2009,junjihee,0,NO_QUERY,0,0,0.6090797,1,negative,negative
fiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiine its a beautiful day today dont know why i feel good whats up in mjs world,Mon May 18 02:54:02 PDT 2009,PaulineMJ,2,NO_QUERY,2,2,0.8571909,1,positive,positive
theres a pirateology postcard stuck to the bottom of my cup and it keeps poking me in the face workworkwork in minutes,Sat Jun 20 22:29:52 PDT 2009,fotiastoicheion,0,NO_QUERY,0,0,0.83166295,1,negative,negative
getting ready to leave for chriss in a while hope all goes well wish me luck,Sat May 30 19:32:22 PDT 2009,ANS_rocks,2,NO_QUERY,2,2,0.87298536,1,positive,positive
has had a really good night ceebs with work tomorrow night x,Sat May 30 16:52:26 PDT 2009,jesswillx,2,NO_QUERY,2,2,0.6505887,1,positive,positive
heh they promised live party last e games microsoft xbox any bets if they will deliver it this year,Mon Jun 01 11:44:42 PDT 2009,DarthMolen,2,NO_QUERY,2,2,0.7585617,1,positive,positive
woot,Sun May 10 01:12:09 PDT 2009,merakicore,2,NO_QUERY,2,2,0.87468225,1,positive,positive
i support through this whole thing poor guy,Tue Jun 23 17:31:14 PDT 2009,jessicagoudy,0,NO_QUERY,0,0,0.8835638,1,negative,negative
a hella lot ppl who got ur back u shldnt treat em like shit u wanna unfollow me go on no sweat off my ass cnt blieve u,Fri Jun 05 15:19:32 PDT 2009,angeleyes9397,0,NO_QUERY,0,0,0.51578045,1,negative,negative
have you been in my bedroom lol,Tue Jun 02 06:20:12 PDT 2009,keza34,2,NO_QUERY,2,2,0.5909335,1,positive,positive
my chocolate is frozen,Mon Jun 01 23:39:01 PDT 2009,vietdoll,0,NO_QUERY,0,0,0.817717,1,negative,negative
thnx now bashing the help out,Sun May 31 18:48:56 PDT 2009,kancrman,2,NO_QUERY,2,2,0.68938255,1,positive,positive
i feel im getting sick noi want go to the terminator premiere and after that dancing at the prater dom for free,Tue Jun 02 04:50:35 PDT 2009,Knolli,0,NO_QUERY,0,0,0.8945239,1,negative,negative
by the way vc consegui postar musica no meme eu no,Mon May 18 00:14:07 PDT 2009,Thata13,0,NO_QUERY,0,0,0.5126569,1,negative,negative
leonard penny perfect that made me sad but also bazinga,Thu Jun 18 14:07:43 PDT 2009,BelieveBecca,0,NO_QUERY,0,0,0.8545772,1,negative,negative
time out hahaha ill be watching the replay game of ustssc last sunday dont disturb huh lols,Mon Jun 01 22:58:09 PDT 2009,janinecarezon,2,NO_QUERY,2,2,0.84843093,1,positive,positive
i wish they had released a dvd of the greatest hits tour,Sat May 02 06:57:18 PDT 2009,KimWalshUk,0,NO_QUERY,0,0,0.8796552,1,negative,negative
shit i didnt even realize u was tha one i talked to u must be des well at least now we know each other,Sun May 31 08:41:03 PDT 2009,southalves,2,NO_QUERY,2,2,0.5369133,1,positive,positive
mother fn seagul scared the fn crap out of me no joke,Tue Jun 16 12:05:32 PDT 2009,thenonhuman,0,NO_QUERY,0,0,0.8355309,1,negative,negative
good night sweet dreams enjoy tomorrow its only am here in the uk,Tue Jun 02 02:05:08 PDT 2009,heather0510,2,NO_QUERY,2,2,0.55731434,1,positive,positive
im following now thats why it wouldnt let the dm too many spammers for autofollow these days checking site now,Sat Jun 06 14:03:54 PDT 2009,wowgrrl,0,NO_QUERY,0,0,0.5349413,1,negative,negative
ohh when you do tell me what you think but dm me instead of posting or text,Mon Jun 01 00:05:24 PDT 2009,jessicasydney,2,NO_QUERY,2,2,0.57306594,1,positive,positive
allisons grandma just picked me up on the way to white marsh,Fri May 29 12:57:42 PDT 2009,mmmjonas,2,NO_QUERY,2,2,0.6926072,1,positive,positive
margaritas on a sunday with dear friends i havent seen in monthssunday afternoon perfection,Sun May 31 14:25:00 PDT 2009,ronishortcakes,2,NO_QUERY,2,2,0.7965798,1,positive,positive
i know wat u mean homie amp i gotta be at work early,Sun Jun 21 00:32:27 PDT 2009,kathyamargi,0,NO_QUERY,0,0,0.87763995,1,negative,negative
im super sneaky like that i could have fed her pet but i prefer she readds first,Sat May 02 13:03:09 PDT 2009,keysgoround,2,NO_QUERY,2,2,0.6016656,1,positive,positive
im doing what im doing,Tue Jun 16 00:02:33 PDT 2009,moyking,2,NO_QUERY,2,2,0.88766396,1,positive,positive
does any have the spousal abuse number i just got hit for my last tweet lmao,Sun May 10 00:32:53 PDT 2009,itsSERGiObitch,0,NO_QUERY,0,0,0.66948754,1,negative,negative
aslo i am done with school for the spring semester summer semester begins tomorrow lol,Sun May 10 19:41:31 PDT 2009,joannestyger,2,NO_QUERY,2,2,0.72861904,1,positive,positive
we are at ikea we could spend a hundred thousand dollars pray for us,Fri May 29 11:21:27 PDT 2009,ONEbody,2,NO_QUERY,2,2,0.68111086,1,positive,positive
unreachable,Mon Apr 20 01:12:27 PDT 2009,puhwinsesfaye,0,NO_QUERY,0,0,0.8049502,1,negative,negative
yep very very beautiful y in italy there are beautiful girls too arent there,Mon Jun 01 10:04:10 PDT 2009,urest,2,NO_QUERY,2,2,0.63569283,1,positive,positive
i think im falling apart,Thu Jun 18 20:08:42 PDT 2009,unechevre,0,NO_QUERY,0,0,0.7285195,1,negative,negative
just saw the lion king on broadway amazing wish i was a kid again,Sat May 30 22:51:13 PDT 2009,tbomb_oswalt,0,NO_QUERY,0,0,0.6395138,1,negative,negative
clean me,Tue Apr 21 03:00:06 PDT 2009,tweetpet,0,NO_QUERY,0,0,0.7724275,1,negative,negative
i agree panic win panic,Mon Jun 01 15:19:22 PDT 2009,aleclightwood,0,NO_QUERY,0,0,0.5567087,1,negative,negative
exactly,Mon Jun 01 13:42:17 PDT 2009,krissybentz,2,NO_QUERY,2,2,0.80889934,1,positive,positive
just lost a follower i rekon i will loose so many tommorow,Tue Jun 02 06:14:23 PDT 2009,joshfittell,0,NO_QUERY,0,0,0.8514979,1,negative,negative
ive had too much naan bread tonight,Thu Jun 25 04:31:22 PDT 2009,bews,0,NO_QUERY,0,0,0.8299304,1,negative,negative
working on homework,Fri May 29 11:38:45 PDT 2009,wildabeast16,0,NO_QUERY,0,0,0.80590564,1,negative,negative
youtube mega shark vs giant octopus trailer kapot om gelachen,Sun Jun 07 04:56:53 PDT 2009,MichielAptroot,2,NO_QUERY,2,2,0.8391891,1,positive,positive
going to fall asleep to season of friends im deadd beat i hate projects,Wed May 13 23:44:41 PDT 2009,Veronron,0,NO_QUERY,0,0,0.79218346,1,negative,negative
i hypothesis that guys who carry handkerchief are good guys,Sun May 10 07:08:52 PDT 2009,greenteacup,2,NO_QUERY,2,2,0.84493136,1,positive,positive
i never got it u sent it,Sun May 03 16:34:02 PDT 2009,S_dott,0,NO_QUERY,0,0,0.50843865,1,negative,negative
its fiesta tomo have to sleep early and prepare for the celebrn,Sat May 30 06:48:43 PDT 2009,miguelcaymo,2,NO_QUERY,2,2,0.60686886,1,positive,positive
yeah,Tue Jun 16 00:56:34 PDT 2009,ZQTan,2,NO_QUERY,2,2,0.70273,1,positive,positive
i dunno she kind of disappeared after juno yes i did meet them it was a great experience,Tue Jun 16 01:10:52 PDT 2009,ziggystarduzt,2,NO_QUERY,2,2,0.58147943,1,positive,positive
cleaning my apartment so i can devote the rest of my evening to my new music production studio,Mon Jun 01 16:03:28 PDT 2009,justbabel,2,NO_QUERY,2,2,0.7637665,1,positive,positive
whats the matter,Wed Jun 17 23:44:45 PDT 2009,quixoticelixer,0,NO_QUERY,0,0,0.70717025,1,negative,negative
just discovered how selfish my dad is dont ever eat up all the biltong i get upset i tell you,Mon Jun 01 11:10:09 PDT 2009,JodiBredekamp,0,NO_QUERY,0,0,0.8963695,1,negative,negative
code blue lifey the buggy my bug is on life support it will be rushed to the vw emergency room asap on mon,Sun Jun 21 06:23:11 PDT 2009,shaymcauley,0,NO_QUERY,0,0,0.8918521,1,negative,negative
gnight,Sun May 31 14:47:18 PDT 2009,marvlove,2,NO_QUERY,2,2,0.8318282,1,positive,positive
i just got soaked doing paper round this morningcoatwet jumperwet tshirtwet,Sat Jun 06 02:45:21 PDT 2009,chuckyf,0,NO_QUERY,0,0,0.75273,1,negative,negative
just arrived on campus still dark and dreary outside oh well time for breakfast,Thu Jun 18 21:02:00 PDT 2009,ralphviktor,0,NO_QUERY,0,0,0.79844475,1,negative,negative
im jealous im slaving away at the store and youre chilling on the boat,Fri May 29 17:16:53 PDT 2009,adamkrischel,0,NO_QUERY,0,0,0.59360415,1,negative,negative
do the best in ur exams,Tue Jun 02 02:49:42 PDT 2009,stefficami,2,NO_QUERY,2,2,0.7546028,1,positive,positive
twittter was being mean it said i updated wayyy tooo much so i couldnt update fer hours,Sat Jun 06 12:35:27 PDT 2009,Andrea_B_,0,NO_QUERY,0,0,0.8587772,1,negative,negative
im blogging again,Sat Jun 06 17:07:18 PDT 2009,FranklynCypher,2,NO_QUERY,2,2,0.6901027,1,positive,positive
is all glammed up with nowhere to gosigh maybe a solo trip to jax after the rugrats go home dinner and a movie solo sounds nice,Sat Jun 06 10:47:30 PDT 2009,ChameleonChic,2,NO_QUERY,2,2,0.77617097,1,positive,positive
about to go to lowes and try to be all handy and fix my kitchen sink,Sun May 17 10:33:20 PDT 2009,ashessecrets,2,NO_QUERY,2,2,0.86474013,1,positive,positive
this isnt funny i actually couldnt be more awake i just want to sleep,Tue Jun 02 18:06:20 PDT 2009,SarcasticFairy,0,NO_QUERY,0,0,0.8556327,1,negative,negative
then ull nv learn anything,Sun Jun 07 20:33:32 PDT 2009,terrychua,2,NO_QUERY,2,2,0.893609,1,positive,positive
party all night my ass w lt,Sat Jun 06 03:13:43 PDT 2009,ChocLitLuvJoi,2,NO_QUERY,2,2,0.6090324,1,positive,positive
hours lr j and a enter room wit sleepin akzionz we need cab money lol,Sat May 30 17:06:08 PDT 2009,akzionz,0,NO_QUERY,0,0,0.54167485,1,negative,negative
tancomskincaner yes please aaaaaah i want my holiday no,Sun May 31 08:21:29 PDT 2009,pinklucie,0,NO_QUERY,0,0,0.81911784,1,negative,negative
pissed off that i hav travel in this hot weather,Mon Jun 01 08:10:29 PDT 2009,Ka_shelly,0,NO_QUERY,0,0,0.83351403,1,negative,negative
hah more or less im the bride to be slash wedding planner so far so good lets pray it stays that way brr,Sun Jun 07 05:02:50 PDT 2009,farahy,2,NO_QUERY,2,2,0.77756196,1,positive,positive
lt not in the mood,Mon Jun 15 09:41:23 PDT 2009,xobreekat,0,NO_QUERY,0,0,0.8971415,1,negative,negative
sad but on the other side i am happy,Sat Jun 06 06:33:47 PDT 2009,hazelalatralala,0,NO_QUERY,0,0,0.5423371,1,negative,negative
gotta get ready fer tha open houses ahh,Sat Jun 06 09:37:26 PDT 2009,wickedkittykat,2,NO_QUERY,2,2,0.7144872,1,positive,positive
in mediaa ext moree dayys till school is done,Mon Jun 01 10:53:51 PDT 2009,catherineann785,0,NO_QUERY,0,0,0.5691084,1,negative,negative
i have never in my life eaten that many doughnuts in a year wtf no wonder people are having heart attacks lol,Wed Jun 17 17:33:28 PDT 2009,masterluke103,0,NO_QUERY,0,0,0.69830394,1,negative,negative
so jealous i have loved her ever since her living single days a nice positive role model,Mon Jun 15 22:59:45 PDT 2009,wendyisastar,2,NO_QUERY,2,2,0.8444453,1,positive,positive
you should and blog them just dont mention that they are dreams,Wed Jun 03 06:34:40 PDT 2009,drewplaysdrums,2,NO_QUERY,2,2,0.87111396,1,positive,positive
im still hungry after a bowl of wanton noodles want some more but an exclassmate is at the table next to mine,Sat Jun 20 03:17:40 PDT 2009,theiceangel,0,NO_QUERY,0,0,0.69694334,1,negative,negative
gotta get up soon n take my kids to their game ughhhh,Sat May 30 03:44:56 PDT 2009,GWEN619,0,NO_QUERY,0,0,0.88062024,1,negative,negative
same to you,Tue Jun 02 11:26:01 PDT 2009,iamlogiq,2,NO_QUERY,2,2,0.7957082,1,positive,positive
followers why have you deserted me x,Sun Jun 07 11:29:17 PDT 2009,jack_collins,0,NO_QUERY,0,0,0.83228964,1,negative,negative
give my regards to reege and please mention ed mcmahon he is sorely missed,Tue Jun 23 16:47:16 PDT 2009,linuxglobe,0,NO_QUERY,0,0,0.7456815,1,negative,negative
omgomgomgomg jonas brothers were so good still cant believe mcfly joined them on stage week,Tue Jun 16 00:40:16 PDT 2009,KateElizabeth1,2,NO_QUERY,2,2,0.8671762,1,positive,positive
wow got killed on first wave of horde on gears fail,Fri May 29 10:35:51 PDT 2009,jevison,0,NO_QUERY,0,0,0.83287275,1,negative,negative
going for a run todaybut its raining must prepare for race next week though,Wed Jun 17 10:02:11 PDT 2009,xelalk,0,NO_QUERY,0,0,0.77928746,1,negative,negative
start hw noooooooooooo tomorrow wo got back to school boo hoo o,Sat Apr 18 08:21:19 PDT 2009,liraztal,0,NO_QUERY,0,0,0.8971333,1,negative,negative
hmm can i get in on that kidding you should probably revisit the terms of use that you agreed to when you signed up,Fri May 22 08:42:32 PDT 2009,cramster,2,NO_QUERY,2,2,0.88008034,1,positive,positive
is in pe sat on the grass in the blazing sun watching the lads play football xx,Mon Jun 01 03:39:19 PDT 2009,CJLxx,2,NO_QUERY,2,2,0.8963954,1,positive,positive
oh ok now about that susan boyle issue cant really help u but regarding the capital of assyria,Mon May 18 03:30:39 PDT 2009,Biansta,2,NO_QUERY,2,2,0.66545826,1,positive,positive
hating love hearts i guess are ment to be broken in millions of little pieces,Sat May 30 15:37:41 PDT 2009,xxHaRdYxBoyZxx,0,NO_QUERY,0,0,0.8597669,1,negative,negative
i love you girls thats why ill do it p just pm your adress in the forum or by email,Sun May 31 05:24:52 PDT 2009,SaraahPcd,2,NO_QUERY,2,2,0.89978075,1,positive,positive
an even better first prize have and as slaves during one shooting day,Tue Jun 02 23:45:57 PDT 2009,Pietel,2,NO_QUERY,2,2,0.74890393,1,positive,positive
this is a nightmare dina needs to win,Sat Jun 06 07:20:51 PDT 2009,loveisnothing,0,NO_QUERY,0,0,0.8239542,1,negative,negative
lockin in,Mon Apr 20 04:33:49 PDT 2009,Bel_air85,2,NO_QUERY,2,2,0.8049975,1,positive,positive
i wish i was rich but right now any money is good money i havent heard anything from the jobs i applied to,Tue Jun 16 16:10:14 PDT 2009,chak88,0,NO_QUERY,0,0,0.6958187,1,negative,negative
going to bed in a bit need to revise moro,Fri May 29 17:35:15 PDT 2009,Flipflop1,0,NO_QUERY,0,0,0.7426421,1,negative,negative
night,Sat Apr 18 23:12:12 PDT 2009,IluvaVanquish,2,NO_QUERY,2,2,0.86570776,1,positive,positive
mmm dairy queen,Sat May 30 18:34:33 PDT 2009,Chelsea_Reilly1,2,NO_QUERY,2,2,0.8922688,1,positive,positive
outrageous fortune is back dont think i can stay awake long enough to watch the whole show,Tue Jun 02 02:34:01 PDT 2009,Bronnnnn,0,NO_QUERY,0,0,0.5316097,1,negative,negative
wtf dont read if you feel squeamish about dead kittens,Sat Jun 06 16:32:53 PDT 2009,heathereileen,0,NO_QUERY,0,0,0.6757561,1,negative,negative
ohh i so much missed this had lot of work,Sat Jun 06 07:52:57 PDT 2009,imba,0,NO_QUERY,0,0,0.87312627,1,negative,negative
man i hate bugs just found one in my hotel room thank you lord for bug spray,Wed May 13 23:36:19 PDT 2009,Mileyx_xCyrus,2,NO_QUERY,2,2,0.52647495,1,positive,positive
shut off brain please just shut off i have a love affair with sleep but shes a fickle mistress and only comes to me when she wants,Sun Jun 21 01:46:53 PDT 2009,releasethepants,0,NO_QUERY,0,0,0.69483066,1,negative,negative
k i give up im done with this thing and with everyone else so fucking sick of this,Wed Jun 17 15:31:55 PDT 2009,cmdba,0,NO_QUERY,0,0,0.8817032,1,negative,negative
aww thank you sweetie that means alot its for my mom she passed yrs today very upsetting,Fri May 29 19:25:05 PDT 2009,xMissAJx,0,NO_QUERY,0,0,0.6587662,1,negative,negative
no orange phone since swapping to the iphone,Mon May 18 07:10:35 PDT 2009,lucykjohnstone,0,NO_QUERY,0,0,0.89353245,1,negative,negative
ipod earphones are fucked,Sun May 03 02:35:22 PDT 2009,llamallamalara,0,NO_QUERY,0,0,0.81767076,1,negative,negative
u can eat a lot of guacamol hahahahahahaha xd love u guys so come to guatemala xd,Mon Jun 15 17:37:25 PDT 2009,majitho30stm,2,NO_QUERY,2,2,0.8640088,1,positive,positive
small group finally split feeling nostalgic about,Wed Jun 17 20:14:34 PDT 2009,iamgendi,0,NO_QUERY,0,0,0.7772638,1,negative,negative
i wish i hadnt waited until am on a night when ive been drinking to watch the series finale of pushing daisies biggest letdown ever,Thu Jun 18 00:33:51 PDT 2009,halfapple,0,NO_QUERY,0,0,0.8408483,1,negative,negative
i need the soccer channel badly just found out yesterday that newcastle united was relegated im living under a rock,Mon Jun 15 05:44:03 PDT 2009,litzinger,0,NO_QUERY,0,0,0.87266886,1,negative,negative
seems like i may need some quotme timequot myself,Tue Jun 23 12:24:44 PDT 2009,FunNateofPMG,0,NO_QUERY,0,0,0.6973415,1,negative,negative
this sucks its like the sunniest day ever and everyones busy,Sat May 30 05:37:38 PDT 2009,waitforthestars,0,NO_QUERY,0,0,0.8760731,1,negative,negative
definitely happy to be on my way home its been a long day but unfortunately uni work demands attention,Mon May 04 02:27:45 PDT 2009,nathanclark_,0,NO_QUERY,0,0,0.81436133,1,negative,negative
so jealous i would looove a burberry trench course id never be able to afford one,Sun Apr 19 11:30:38 PDT 2009,BeautyisMadness,0,NO_QUERY,0,0,0.8815386,1,negative,negative
byddypress get social moving themes the east way again,Sat May 30 09:29:24 PDT 2009,bi0xid,2,NO_QUERY,2,2,0.8191499,1,positive,positive
yesnow were on the same page,Sat Jun 06 23:23:18 PDT 2009,sidneyu,2,NO_QUERY,2,2,0.8812212,1,positive,positive
lol my room is hot as hell cuz of the damn hdtv its its own heater i swear ughh,Fri Jun 05 17:54:47 PDT 2009,AmyJade,0,NO_QUERY,0,0,0.8386661,1,negative,negative
